店名,電話,住所,ジャンル
札幌円山倶楽部,北海道札幌市中央区南６条西２４丁目１３９,0120-524-727,居酒屋、ビアホール
ツルハドラッグ 朝里店,北海道小樽市新光２丁目１４,0134-51-3200,ドラッグストア
ツルハドラッグ 函館人見店,北海道函館市人見町２５１,0138-33-6268,ドラッグストア
ツルハドラッグ 名寄徳田店,北海道名寄市字徳田８８６,01654-9-2822,ドラッグストア
ツルハドラッグ 新生台店,北海道苫小牧市三光町２丁目２４２５,0144-38-7181,ドラッグストア
ツルハドラッグ 緑西店,北海道帯広市西１７条南４丁目４０,0155-58-3400,ドラッグストア
POLA 白老店M’zショップ,北海道白老郡白老町大町２丁目２１３,0144-85-2411,健康食品
ツルハドラッグ 函館大町店,北海道函館市大町３２１,0138-21-1155,ドラッグストア
ツルハドラッグ 恵庭店,北海道恵庭市住吉町２丁目１０１４,0123-35-2062,ドラッグストア
ツルハドラッグ 当別店,北海道石狩郡当別町樺戸町３５０１,0133-25-2120,ドラッグストア
ツルハドラッグ 川北店,北海道釧路市川北町１１,0154-21-7011,ドラッグストア
ツルハドラッグ 倶知安店,北海道虻田郡倶知安町南６条西１丁目１５,0136-21-5820,ドラッグストア
ツルハドラッグ 小樽店,北海道小樽市稲穂２丁目９１０,0134-21-2211,ドラッグストア
ツルハドラッグ 室蘭中島北店,北海道室蘭市中島町１丁目２８,0143-42-2278,ドラッグストア
サンドラッグ 鳥取大通店,北海道釧路市鳥取大通２丁目２１０,0154-65-5593,ドラッグストア
ツルハドラッグ 北見春光店,北海道北見市春光町１丁目４９１,0157-66-2201,ドラッグストア
ツルハドラッグ 南滝の川店,北海道滝川市南滝の川１３１５,0125-26-0026,ドラッグストア
ツルハドラッグ 北見北斗店,北海道北見市北斗町３丁目４,0157-69-7705,ドラッグストア
ツルハドラッグ 美咲野店,北海道恵庭市美咲野３丁目８１１,0123-39-5722,ドラッグストア
ツルハドラッグ 釧路富士見店,北海道釧路市富士見３丁目５７,0154-44-0588,ドラッグストア
ツルハドラッグ 桜町店,北海道北見市桜町６丁目２４,0157-69-3224,ドラッグストア
ツルハドラッグ 中園店,北海道釧路市中園町１０１１,0154-31-7050,ドラッグストア
ツルハドラッグ 中標津東店,北海道標津郡中標津町東１８条南１１丁目１１,0153-78-7576,ドラッグストア
ドクターリフェイス株式会社,北海道札幌市中央区南１条西６丁目１１,011-231-8311,食品、食材
ツルハドラッグ 舟岡店,北海道伊達市舟岡町１９８３,0142-82-8826,ドラッグストア
ツルハドラッグ 静内店,北海道日高郡新ひだか町静内木場町２丁目１２８,0146-45-0212,ドラッグストア
ツルハドラッグ 芦別店,北海道芦別市北４条東１丁目９,0124-24-6200,ドラッグストア
ツルハドラッグ 帯広東4条店,北海道帯広市東４条南１６丁目４１,0155-20-2171,ドラッグストア
ツルハドラッグ すずらん台店,北海道河東郡音更町すずらん台仲町１丁目１１,0155-43-4268,ドラッグストア
ツルハドラッグ 大麻店,北海道江別市大麻東町１４５,011-388-7210,ドラッグストア
まりも製薬株式会社,北海道帯広市大通南１７丁目１２,0155-25-3351,食料品、飲料品
ツルハドラッグ 北見とん田西町店,北海道北見市とん田西町３０８１,0157-69-1268,ドラッグストア
ツルハドラッグ 千歳新富店,北海道千歳市新富１丁目５１０,0123-49-7121,ドラッグストア
有限会社北海道コーラル,北海道帯広市西１９条南５丁目７２,0155-33-0564,健康食品
札幌メディカルセンター,北海道札幌市中央区大通東２丁目９０２,011-232-0841,食品、食材
ドクターリフェイス株式会社,北海道札幌市中央区南１条西６丁目１１,011-231-8311,食品、食材
ツルハドラッグ 美幌店,北海道網走郡美幌町字稲美８９４,0152-75-0345,ドラッグストア
ツルハドラッグ 中標津中央店,北海道標津郡中標津町東５条北１丁目１,0153-78-7255,ドラッグストア
ツルハドラッグ 釧路緑ヶ岡店,北海道釧路市緑ケ岡４丁目８８０,0154-44-6008,ドラッグストア
ツルハドラッグ 斜里店,北海道斜里郡斜里町青葉町２６,0152-22-2501,ドラッグストア
ツルハドラッグ 中標津店,北海道標津郡中標津町東１５条南１丁目,0153-78-7940,ドラッグストア
ツルハドラッグ 大麻北店,北海道江別市大麻北町５２１２,011-388-6006,ドラッグストア
ツルハドラッグ 代々木店,北海道江別市野幌代々木町７７１,011-391-4070,ドラッグストア
ツルハドラッグ マックスバリュ深川店,北海道深川市５条２０１,0164-26-2026,ドラッグストア
ツルハドラッグ森店,北海道茅部郡森町字森川町２３３,01374-3-2161,ドラッグストア
ツルハドラッグ 小樽奥沢店,北海道小樽市奥沢１丁目１２８,0134-21-6268,ドラッグストア
株式会社ツルハ ツルハドラッグ上富良野店,北海道空知郡上富良野町本町３丁目４３,0167-45-0585,ドラッグストア
ツルハドラッグ 大谷地東店,北海道札幌市厚別区大谷地東３丁目３２０,011-802-3321,ドラッグストア
ツルハドラッグ 北35条店,北海道札幌市東区北３５条東３丁目１１,011-748-7270,ドラッグストア
ツルハドラッグ 西野7条店,北海道札幌市西区西野７条７丁目３２０,011-669-2040,ドラッグストア
ツルハドラッグ 北36条西店,北海道札幌市北区北３６条西９丁目２１０,011-708-0377,ドラッグストア
ツルハドラッグ 厚別南店,北海道札幌市厚別区厚別南５丁目２２,011-801-3928,ドラッグストア
POLA エミシア札幌店,北海道札幌市厚別区厚別中央２条５丁目５２５,011-376-0923,美容、サロン（その他）
フォーエバーリビングプロダクツ・ジャパン札幌営業所,北海道札幌市厚別区大谷地東５丁目１４３,011-801-3554,食料品、飲料品
ツルハドラッグ 手稲星置店,北海道札幌市手稲区手稲山口４９１１,011-688-0808,ドラッグストア
株式会社ツルハ店舗運営部・仕入管理グループ・販促企画部,北海道札幌市東区北２４条東２０丁目１２１,011-783-2754,ドラッグストア
ツルハドラッグ 八軒店,北海道札幌市西区八軒６条西６丁目３４,011-633-2393,ドラッグストア
ツルハドラッグ 東雁来店,北海道札幌市東区東雁来１０条３丁目１５,011-790-1060,ドラッグストア
ツルハドラッグ 伏古店,北海道札幌市東区伏古５条４丁目１２,011-788-0118,ドラッグストア
ツルハドラッグ 北郷4条店,北海道札幌市白石区北郷４条１３丁目３,011-879-2750,ドラッグストア
キューサイ青汁北海道センター,北海道札幌市豊平区月寒東３条４丁目３１２,011-859-3833,その他
株式会社北の逸品物語,北海道札幌市豊平区月寒東１条２丁目４１２,011-598-0077,食料品、飲料品
ツルハドラッグ 西町店,北海道札幌市西区西町南５丁目４１５,011-669-2046,ドラッグストア
ツルハドラッグ 平岡7条店,北海道札幌市清田区平岡７条２丁目２１,011-887-1171,ドラッグストア
ツルハドラッグ 栄町店,北海道札幌市東区北４９条東１５丁目７２３１,011-750-2671,ドラッグストア
ツルハドラッグ 中の島2条店,北海道札幌市豊平区中の島２条９丁目４,011-820-3268,ドラッグストア
ツルハドラッグ 富良野緑町店,北海道富良野市緑町１１４,,ドラッグストア
ツルハドラッグ 厚別東店,北海道札幌市厚別区厚別東５条３丁目２４７,011-809-7777,ドラッグストア
ツルハドラッグ 大谷地店,北海道札幌市白石区南郷通１８丁目南５２０,011-860-2406,ドラッグストア
ツルハドラッグ 新道元町店,北海道札幌市東区北２６条東２１丁目７１,011-789-2511,ドラッグストア
ツルハドラッグ美瑛店,北海道上川郡美瑛町扇町２３２,0166-92-7268,ドラッグストア
ツルハドラッグ 東苗穂店,北海道札幌市東区東苗穂１２条３丁目１１０,011-790-2083,ドラッグストア
ツルハドラッグ 厚別東2条店,北海道札幌市厚別区厚別東２条１丁目２１０,011-807-1213,ドラッグストア
ツルハドラッグ 澄川3条店,北海道札幌市南区澄川３条３丁目３７,011-837-2002,ドラッグストア
ツルハドラッグ 西岡3条店,北海道札幌市豊平区西岡３条２丁目３５,011-858-1268,ドラッグストア
ツルハドラッグ 西岡店,北海道札幌市豊平区西岡３条９丁目１１,011-855-8577,ドラッグストア
ツルハドラッグ あいの里店,北海道札幌市北区あいの里２条６丁目１２８,011-770-5710,ドラッグストア
ツルハドラッグ 西野2条店,北海道札幌市西区西野２条２丁目４,,ドラッグストア
ツルハドラッグ 篠路東店,北海道札幌市北区篠路４条９丁目１５,011-775-6635,ドラッグストア
株式会社ツルハ 管理本部・店舗開発本部,北海道札幌市東区北２４条東２０丁目１２１,011-783-2755,ドラッグストア
ツルハドラッグ クレッセ琴似店,北海道札幌市西区琴似３条７丁目５,011-623-3771,ドラッグストア
ツルハドラッグ 篠路店,北海道札幌市北区篠路３条４丁目１１,011-776-3551,ドラッグストア
ツルハドラッグ 平和通店,北海道札幌市白石区平和通２丁目北９３,011-868-8333,ドラッグストア
ツルハドラッグ 真駒内南店,北海道札幌市南区真駒内南町４丁目５１,011-588-2002,ドラッグストア
有限会社北海道ライフ,北海道札幌市北区新琴似２条１２丁目１４３,011-763-3628,食料品、飲料品
株式会社第一創健社,北海道旭川市末広東３条３丁目２１２,0166-54-9000,ドラッグストア
株式会社ツルハ クスリのツルハ旭川オフィス,北海道旭川市６条通２３丁目,0166-34-1193,ドラッグストア
ツルハドラッグ 手稲富丘店,北海道札幌市手稲区富丘１条４丁目１３２,011-688-2680,ドラッグストア
ツルハドラッグ 北26条店,北海道札幌市東区北２６条東１５丁目１,011-750-5265,ドラッグストア
ツルハドラッグ 新琴似店,北海道札幌市北区新琴似１０条２丁目１１０,011-769-8360,ドラッグストア
ツルハドラッグ 北24条西店,北海道札幌市北区北２４条西９丁目１１,011-708-8032,ドラッグストア
ツルハドラッグ 厚別西店,北海道札幌市厚別区厚別西３条４丁目１３３,011-802-2700,ドラッグストア
ツルハドラッグ 西町北店,北海道札幌市西区西町北１０丁目１６,011-669-5050,ドラッグストア
トシオカ薬局,北海道旭川市東光４条１丁目３１５,0166-32-0863,食品、食材
ツルハドラッグ 南16条店,北海道札幌市中央区南１６条西１１丁目２５,011-530-4310,ドラッグストア
ツルハドラッグ 南22条店,北海道札幌市中央区南２２条西１０丁目５１,011-520-1068,ドラッグストア
