店名,電話,住所,ジャンル
高橋青果店,青森県青森市新町１丁目３１７,017-773-7264,食品、食材（その他）
石井果実店,青森県弘前市大字土手町１１１,0172-32-4834,食品、食材（その他）
横山商店,青森県弘前市大字富田町５５,0172-32-8043,食品、食材（その他）
ナルミ青果店駅前,青森県青森市新町１丁目２５,017-722-7224,食品、食材（その他）
ヤオケン,青森県青森市古川１丁目１０８,017-722-8176,食品、食材（その他）
みちのくりんご店,青森県青森市安方１丁目３２４,017-777-4414,食品、食材（その他）
工藤青果店,青森県弘前市大字百石町４５,0172-33-3900,食品、食材（その他）
服部青果店 新町店,青森県青森市新町２丁目５１２,017-774-3628,食品、食材（その他）
小野青果物店,青森県青森市新町１丁目３１９,017-722-7878,食品、食材（その他）
渡辺青果有限会社,青森県八戸市大字町組町３,0178-43-0610,食品、食材（その他）
高杉良青果,青森県弘前市大字駅前１丁目１１２,0172-36-1028,食品、食材（その他）
小田原青果店,青森県八戸市内丸３丁目４３,0178-22-7071,食品、食材（その他）
いなみやくだもの店,青森県弘前市大字品川町４３,0172-34-0866,食品、食材（その他）
有限会社千葉商店 加工りんご店,青森県弘前市大字堀越字柳元２８１２,0172-26-2732,食品、食材（その他）
小山内りんご店,青森県青森市長島２丁目１２３,017-722-8010,食品、食材（その他）
株式会社大地,青森県弘前市大字神田４丁目３４,0172-55-8318,食品、食材（その他）
棟方青果店,青森県弘前市大字土手町８８１,0172-36-8307,食品、食材（その他）
さんのへ やおや,青森県むつ市小川町１丁目７１３,0175-22-0700,食品、食材（その他）
山内商店,青森県青森市佃１丁目２０３０,017-741-5512,食品、食材（その他）
相馬青果店,青森県青森市大字油川字大浜２３３,017-788-0351,食品、食材（その他）
番場青果店,青森県西津軽郡鰺ヶ沢町大字舞戸町字下富田３２７,0173-72-2367,食品、食材（その他）
高谷商事,青森県十和田市穂並町４１６,0176-24-0841,食品、食材（その他）
斎藤フルーツ,青森県青森市小柳２丁目６６,017-742-2022,食品、食材（その他）
有限会社落ちないりんご,青森県南津軽郡藤崎町大字藤崎字豊岡２２３,0120-753-522,食品、食材（その他）
株式会社中里青果 食材部,青森県三戸郡五戸町大字上市川字赤川々原１０６２,0178-68-2303,食品、食材（その他）
株式会社中里青果 生産部,青森県三戸郡五戸町大字上市川字赤川々原１０６２,0178-68-2303,食品、食材（その他）
有限会社マルミ山道商店,青森県八戸市大字八幡字林崎３１,0178-27-3054,食品、食材（その他）
マルコ青果市場,青森県三戸郡五戸町字下長下タ２１,0178-62-2257,食品、食材（その他）
馬場青果株式会社 倉庫,青森県十和田市大字三本木字野崎４０２,0176-22-7369,食品、食材（その他）
あるびょん,青森県つがる市木造千代町３６,0173-42-8333,観光案内
ひむら・林檎店,青森県南津軽郡大鰐町大字八幡館字畳田８１,0172-48-4677,食品、食材（その他）
みせ青果店,青森県十和田市西三番町２０２７,0176-24-2336,食品、食材（その他）
山加青果市場売場,青森県三戸郡南部町大字大向字中居構７４,0179-22-2221,食品、食材（その他）
佐々木・青果,青森県三戸郡南部町大字沖田面字早稲田１,0179-34-2511,食品、食材（その他）
神りんご園,青森県黒石市緑町２丁目２１５,0172-52-2926,食品、食材（その他）
株式会社内海青果,青森県青森市大字筒井字八ツ橋１４０６１,017-728-1155,食品、食材（その他）
幸山商店 りんご倉庫,青森県南津軽郡大鰐町大字長峰字前田ノ沢１１５１３５,0172-48-2063,食品、食材（その他）
株式会社十文字商店,青森県上北郡六戸町大字犬落瀬字下久保１７４４１９,0176-55-5380,食品、食材（その他）
有限会社マルニ工藤青果,青森県八戸市大字湊町字久保３８１８,0178-34-5174,食品、食材（その他）
ほのぼの館,青森県三戸郡南部町大字小泉字前平８７,0178-84-3145,食品、食材（その他）
米谷房男果実店,青森県北津軽郡板柳町大字板柳字土井３３２６,0172-73-2675,食品、食材（その他）
菊地青果,青森県上北郡野辺地町字野辺地２０４,0175-64-7467,食品、食材（その他）
株式会社産直とわだ,青森県十和田市大字伝法寺字平窪３７２,0176-20-8255,観光案内
澤口商店,青森県八戸市大字河原木字神才２２２,0178-28-9319,食品、食材（その他）
台高バナナ,青森県五所川原市字大町１７,0173-35-2408,食品、食材（その他）
丸伸田村商店,青森県青森市大字新城字平岡７５１３７,017-788-2555,食品、食材（その他）
日戸青果自宅,青森県三戸郡三戸町大字同心町字金堀５５７,0179-23-3504,食品、食材（その他）
株式会社ジュンノー,青森県三戸郡南部町大字福田字宗前長根１１１,0178-84-3097,食品、食材（その他）
やさいsunプラザ,青森県五所川原市字寺町２２６,0173-34-0839,食品、食材（その他）
合資会社沖津商店,青森県三沢市大町２丁目７３５,0176-53-8100,食品、食材（その他）
株式会社いなほ青果,青森県八戸市大字河原木字神才７４,0178-28-7462,食品、食材（その他）
やお福青果,青森県八戸市白銀台３丁目７３,0178-34-4581,食品、食材（その他）
船場青果,青森県十和田市東三番町２６１３,0176-22-4520,食品、食材（その他）
津軽農業青年会議,青森県南津軽郡藤崎町大字福島字駒田２７,0172-65-2387,食品、食材（その他）
株式会社ながい,青森県青森市浪岡大字浪岡字浅井１８４,0172-62-8484,食品、食材（その他）
日戸青果,青森県三戸郡三戸町大字同心町２２４,0179-22-2731,食品、食材（その他）
ミツヤ青果店,青森県つがる市木造有楽町８,0173-42-1045,食品、食材（その他）
花野果産直センター,青森県五所川原市大字水野尾字懸樋３０７,0173-33-0878,観光案内
株式会社青森りんごランド,青森県黒石市大字高舘字甲花岡１３５２,0172-53-5701,食品、食材（その他）
青空市場,青森県北津軽郡板柳町大字福野田字実田９２２３,0172-72-0869,食品、食材（その他）
野月青果,青森県十和田市東二十四番町１０２８,0176-23-2846,食品、食材（その他）
JA産直プラザ むつ市役所庁舎内店,青森県むつ市中央１丁目８１,0175-22-9831,スーパー
小田原青果店 配送部,青森県八戸市沼館２丁目１５,0178-22-7072,食品、食材（その他）
よもぎの森直売所,青森県東津軽郡蓬田村大字郷沢字浜田１３６２５１,0174-27-3103,食品、食材（その他）
ふじさき 食彩テラス,青森県南津軽郡藤崎町大字榊字和田６５８,0172-26-6901,西洋各国料理
ふじさき食彩テラス・直売部門,青森県南津軽郡藤崎町大字榊字和田６５８,0172-26-6901,西洋各国料理
木立青果店東青市場内,青森県青森市北金沢２丁目１２１０,017-776-1586,食品、食材（その他）
フルーツまつざき,青森県八戸市小中野２丁目３８,0178-43-0808,食品、食材（その他）
上村果実店,青森県上北郡おいらせ町下明堂５２,0178-52-2528,食品、食材（その他）
山田青果,青森県東津軽郡今別町大字村元字一村元３０３,0174-35-2617,食品、食材（その他）
有限会社山田青果店,青森県東津軽郡今別町大字村元字一村元３０３,0174-35-2617,食品、食材（その他）
工藤春商店事務所,青森県青森市旭町１丁目１１７,017-774-2860,食品、食材（その他）
馬場青果株式会社,青森県十和田市西二十二番町４２１,0176-23-2401,食品、食材（その他）
葛西昭三商店,青森県青森市浪岡大字銀字杉田６９,0172-62-2692,食品、食材（その他）
八百屋やまむら,青森県八戸市小中野４丁目１４７,0178-71-4355,食品、食材（その他）
工藤青果店,青森県三沢市字古間木山７０３,0176-53-2916,食品、食材（その他）
工藤青果店,青森県三沢市字古間木山７５７,0176-53-2916,食品、食材（その他）
小林りんご直販,青森県五所川原市大字原子字山元１１９２,0173-29-3482,食品、食材（その他）
いずみフルーツハウス,青森県青森市栄町２丁目８１６,017-741-0478,食品、食材（その他）
フルーツ&野菜村イオンモール下田店,青森県上北郡おいらせ町中野平４０１,0178-50-3243,食品、食材（その他）
佐藤清青果店,青森県青森市沖館５丁目６４１,017-766-2065,食品、食材（その他）
ふくちジャックドセンター,青森県三戸郡南部町大字苫米地字上根岸７３１,0178-84-4520,食品、食材（その他）
アオモリアップル,青森県青森市造道１丁目１６１,017-743-8765,食品、食材（その他）
有限会社北上青果,青森県十和田市稲生町１９１,0176-22-8744,食品、食材（その他）
株式会社タンダイパッケージ101,青森県つがる市森田町床舞豊川３５３,0173-26-3666,食品、食材（その他）
横山青果店,青森県青森市浪打１丁目５８,017-742-0783,食品、食材（その他）
ヤマタミ太田りんご移出株式会社,青森県北津軽郡鶴田町大字菖蒲川字東笹森１７５１,0173-22-4140,食品、食材（その他）
八百八,青森県青森市卸町９１９,017-738-6785,食品、食材（その他）
有限会社鹿内青果店,青森県青森市浪岡大字樽沢字村元５２５１,0172-62-8666,食品、食材（その他）
山田青果,青森県青森市佃１丁目１９５,017-743-4689,食品、食材（その他）
坂上青果,青森県八戸市大字河原木字高館前７８１,0178-28-1189,食品、食材（その他）
有馬克美 中央市場オフィス,青森県八戸市大字河原木字神才７４,0178-28-7561,食料品、飲料品
有限会社マルト有馬 中央市場オフィス,青森県八戸市大字河原木字神才７４,0178-28-7561,食料品、飲料品
内山青果店,青森県平川市唐竹堀合５６５,0172-44-4712,食品、食材（その他）
小田原青果店フルーツ&パーラーおだわら,青森県八戸市内丸３丁目４３,0178-24-5873,スイーツ
夏坂商店,青森県三戸郡五戸町字観音堂１４３,0178-62-2206,食品、食材
つがる市 農産物直売所,青森県つがる市柏下古川花崎１１２１,0173-25-2865,スイーツ
小笠原青果物問屋,青森県青森市中央４丁目１２８,017-734-0464,食料品、飲料品
株式会社北彩ファーム,青森県弘前市大字熊嶋字豊田２９７９,0172-88-8688,食品、食材（その他）
株式会社中傳本店,青森県青森市本町１丁目１９,017-776-3327,食料品、飲料品
